event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9503208,2016-03-15T20:00:00-0500,Robert Plant and the Sensational Spaceshifters with The Sonics,Bomb Factory,48.52,555,27,85,Dallas,TX,NoResults,NoResults,NoResults,NoResults,2,,,,,,,
9461149,2016-04-06T20:00:00-0400,Robin Trower,Variety Playhouse,83.44,78.53,7,35,Atlanta,GA,Ticketmaster,$40.00 ,0,243623,24,521,31,38,0.383412018,0.61476,0.549685,54
9422598,2016-04-24T19:00:00-0400,Robin Trower,Wilbur Theatre,99.65,167.36,10,34,Boston,MA,Ticketmaster,$40.00 ,0,243623,42,521,31,38,0.383412018,0.61476,0.549685,54
9431393,2016-04-08T20:00:00-0500,Robin Trower,Marathon Music Works,61.49,49.99,1,6,Nashville,TN,Ticketfly,$25.00 ,0,243623,26,521,31,38,0.383412018,0.61476,0.549685,54
9528087,2016-04-14T19:30:00-0500,Rocket Man - The Music of Elton John,Dallas Arboretum and Botanical Garden,46.46,37.25,1,12,Dallas,TX,NoResults,NoResults,NoResults,NoResults,32,,,,,,,
9523290,2016-05-07T21:00:00-0700,Rogue Wave,The Independent,43.8,90,5,26,San Francisco,CA,Ticketfly,$26.00 ,0,437758,55,1242,106,74,0.401603601,0.584717,0.548228,14
9527954,2016-06-07T21:00:00-0700,Rozwell Kid,Doug Fir Lounge ,48.52,39.9,2,6,Portland,OR,Ticketfly,$10.00 ,0,1118551,86,145,5,13,0.454386457,0.442274,0.503068,16
9539569,2016-05-20T21:00:00-0700,Rudimental,Shrine Expo Hall,86.75,120,14,69,Los Angeles,CA,AXS,$30.00 ,0,5242263,68,1808,243,4,0.564681919,0.575375,0.759532,4
9538842,2016-05-18T18:00:00-0400,Rudimental,Central Park Summerstage,107.2,90,3,8,New York,NY,Ticketfly,$39.50 ,0,5242263,66,1808,243,4,0.564681919,0.575375,0.759532,4
9539571,2016-05-26T20:00:00-0700,Rudimental,Fox Theater Oakland,82.73,200,37,173,Oakland,CA,Ticketmaster,$39.50 ,0,5242263,74,1808,243,4,0.564681919,0.575375,0.759532,4
9530449,2016-04-09T21:00:00-0500,Rufus Du Sol,Bottom Lounge,79.14,119,7,26,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,7759619,27,,,,,,,
9527749,2016-04-01T22:00:00-0400,Rufus Du Sol,Webster Hall,55.25,122,6,23,New York,NY,Songkick Tickets,$30.30 ,0,7759619,19,95,1,0,0.476075848,0.156299,0.497347,
9540982,2016-06-17T20:00:00-0400,Rufus Wainwright,Carnegie Hall - Stern Auditorium,294.35,900,8,22,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,564105,96,,,,,,,
9527381,2016-03-26T20:00:00-0400,Rusted Root,Variety Playhouse,56.74,53,10,44,Atlanta,GA,Ticketmaster,$25.00 ,0,512687,13,272,68,11,0.428591651,0.565209,0.567405,26
9542190,2016-03-19T21:00:00-0500,Safetysuit,Exit In,67.4,55,1,6,Nashville,TN,Ticketfly,$20.00 ,1,2331623,6,40,2,1,0.455483936,0.490413,0.539608,14
9539497,2016-05-28T20:00:00-0700,Saint Motel and Phases,McMenamins Crystal Ballroom,95.72,100,4,19,Portland,OR,NoResults,NoResults,NoResults,NoResults,76,,,,,,,
9528641,2016-05-26T20:00:00-0400,Sam Beam,Buckhead Theatre,91,75,1,2,Atlanta,GA,Ticketmaster,$35.00 ,0,625595,74,740,155,0,0.321627593,0.455966,0.362932,14
9528642,2016-05-22T20:00:00-0400,Sam Beam,Wilbur Theatre,89.82,150,22,62,Boston,MA,Ticketmaster,$29.00 ,0,625595,70,740,155,0,0.321627593,0.455966,0.362932,14
9528639,2016-06-11T20:30:00-0500,Sam Beam,Thalia Hall Chicago,79.08,94.5,3,14,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,173786,90,,,,,,,
9528654,2016-06-03T20:00:00-0700,Sam Beam and Jesca Hoop,Aladdin Theater Portland,98.5,144,6,21,Portland,OR,Ticketfly,$25.00 ,1,625595,82,740,155,0,0.321627593,0.455966,0.362932,14
9529812,2016-06-04T20:30:00-0700,Sam Beam and Jesca Hoop,The Neptune,110.2,100.3,5,23,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,625595,83,,,,,,,
9527480,2016-05-31T20:00:00-0700,Sam Beam with Jesca Hoop,Fonda Theatre,65.04,188,12,47,Los Angeles,CA,AXS,$30.00 ,0,625595,79,740,155,0,0.321627593,0.455966,0.362932,14
9527726,2016-05-20T20:00:00-0400,Sam Beam with Jesca Hoop,Town Hall New York,60.87,143.01,28,77,New York,NY,Ticketmaster,$35.00 ,0,625595,68,740,155,0,0.321627593,0.455966,0.362932,14
9507990,2016-03-20T20:00:00-0600,Sam Lee Album Release,Bluebird Theater,52.25,75,5,19,Denver,CO,NoResults,NoResults,NoResults,NoResults,7,,,,,,,
9478623,2016-04-10T19:00:00-0500,Sams Place Concert Series with Steven Curtis Chapman,Ryman Auditorium,67.41,150,11,65,Nashville,TN,NoResults,NoResults,NoResults,NoResults,28,,,,,,,
9531172,2016-05-03T19:00:00-0500,San Fermin,The Parish,64.19,55,2,10,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,6185239,51,,,,,,,
9484125,2016-04-14T19:30:00-0400,San Fermin,Paradise Rock Club,48.52,70,6,22,Boston,MA,Ticketmaster,$15.00 ,0,6185239,32,747,115,10,0.454950708,0.515342,0.558769,4
9532859,2016-05-26T20:30:00-0700,San Fermin,Teragram Ballroom,83.9,75,5,23,Los Angeles,CA,Ticketmaster,$18.00 ,0,6185239,74,747,115,10,0.454950708,0.515342,0.558769,4
9484101,2016-03-31T21:00:00-0700,San Fermin,Mississippi Studios,56.78,46.74,2,8,Portland,OR,Ticketfly,NoPriceClass,0,6185239,18,,,,,,,
9484099,2016-03-29T19:30:00-0700,San Fermin,Neumos,40.24,58.14,3,16,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,6185239,16,,,,,,,
9529168,2016-03-19T12:00:00-0400,Sander van Doorn,Nautilus,118.14,99.95,2,6,Miami Beach,FL,Wantickets,$30.00 ,0,274629,6,2665,75,1,0.430154288,0.672102,0.682402,12
9514255,2016-04-28T20:00:00-0400,Santigold,The Tabernacle Atlanta,54.29,202,23,97,Atlanta,GA,Live Nation,NoPriceClass,0,2385431,46,,,,,,,
9514259,2016-05-03T19:00:00-0400,Santigold,House of Blues Boston,44.98,199.01,53,215,Boston,MA,Live Nation,NoPriceClass,0,2385431,51,,,,,,,
9514247,2016-04-17T20:00:00-0500,Santigold,Concord Music Hall,54.07,149.95,34,149,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,2385431,35,,,,,,,
9514226,2016-03-22T20:00:00-0500,Santigold,House of Blues Dallas,52.76,158.63,21,95,Dallas,TX,Live Nation,NoPriceClass,0,2385431,9,,,,,,,
9514126,2016-03-24T20:00:00-0600,Santigold,Ogden Theatre,59.12,1000,17,74,Denver,CO,Songkick Tickets,$39.50 ,0,2385431,11,9078,1313,31,0.389822719,0.663654,0.608805,13
9514225,2016-03-21T19:00:00-0500,Santigold,House of Blues Houston,48.24,195,26,119,Houston,TX,Live Nation,NoPriceClass,0,2385431,8,,,,,,,
9514250,2016-04-22T19:00:00-0500,Santigold,Marathon Music Works,49.68,94,16,82,Nashville,TN,Ticketfly,$25.00 ,0,2385431,40,9078,1313,31,0.389822719,0.663654,0.608805,13
9514257,2016-05-01T20:00:00-0400,Santigold,Theatre of Living Arts,52.06,195,26,123,Philadelphia,PA,Live Nation,NoPriceClass,0,2385431,49,,,,,,,
9514236,2016-04-06T20:00:00-0700,Santigold,Wonder Ballroom,120.5,199,9,22,Portland,OR,Ticketfly,$25.00 ,1,2385431,24,9078,1313,31,0.389822719,0.663654,0.608805,13
9514237,2016-04-09T20:00:00-0700,Santigold,The Neptune,116.17,199,5,30,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,2385431,27,,,,,,,
9514235,2016-04-04T20:00:00-0700,Santigold,Nob Hill Masonic Auditorium,67.4,259,41,141,San Francisco,CA,Live Nation,NoPriceClass,0,2385431,22,,,,,,,
9470909,2016-03-15T19:30:00-0500,Saosin Featuring Anthony Green,Cannery Ballroom,41.27,90,4,26,Nashville,TN,NoResults,NoResults,NoResults,NoResults,2,,,,,,,
9528097,2016-06-16T19:30:00-0500,Satisfaction - Rolling Stones Tribute,Dallas Arboretum and Botanical Garden,49.21,37.25,1,4,Dallas,TX,NoResults,NoResults,NoResults,NoResults,95,,,,,,,
9463287,2016-04-12T20:00:00-0500,Savages,Emos,41.25,53.58,3,18,Austin,TX,Front Gate Tickets,$20.00 ,0,242996,30,13,5,56,0.576637726,0.340308,0.602402,6
9431369,2016-04-01T20:00:00-0400,Savages,Paradise Rock Club,42.62,57,10,46,Boston,MA,Ticketmaster,$22.00 ,0,242996,19,13,5,56,0.576637726,0.340308,0.602402,6
9431382,2016-04-07T21:00:00-0500,Savages,Metro,49.65,1000,16,79,Chicago,IL,Metro,$24.00 ,0,242996,25,13,5,56,0.576637726,0.340308,0.602402,6
9431388,2016-04-11T20:00:00-0500,Savages,Trees,59.12,73,6,38,Dallas,TX,Official artist website,$22.00 ,0,242996,29,13,5,56,0.576637726,0.340308,0.602402,6
9514438,2016-04-18T21:00:00-0700,Savages,El Rey Theatre (LA),133.34,200,6,10,Los Angeles,CA,AXS,$25.00 ,0,242996,36,13,5,56,0.576637726,0.340308,0.602402,6
9529334,2016-05-14T21:00:00-0500,Savages,Exit In,52.04,51.3,8,36,Nashville,TN,Official artist website,$20.00 ,0,242996,62,13,5,56,0.576637726,0.340308,0.602402,6
9429906,2016-03-28T19:00:00-0400,Savages,Irving Plaza,46.14,199,27,98,New York,NY,Live Nation,$29.50 ,0,242996,15,13,5,56,0.576637726,0.340308,0.602402,6
9431367,2016-03-31T20:30:00-0400,Savages,Union Transfer,37.89,57,9,40,Philadelphia,PA,Ticketfly,$15.00 ,0,242996,18,13,5,56,0.576637726,0.340308,0.602402,6
9529361,2016-05-28T21:00:00-0700,Savages,Wonder Ballroom,52.04,64,6,29,Portland,OR,Ticketfly,$18.50 ,0,242996,76,13,5,56,0.576637726,0.340308,0.602402,6
9520209,2016-04-19T20:00:00-0700,Savages,Fillmore San Francisco,43.8,84.99,13,62,San Francisco,CA,Live Nation,NoPriceClass,0,242996,37,,,,,,,
9501826,2016-05-21T18:00:00-0400,Say Anything,Masquerade Atlanta,38.09,68,14,80,Atlanta,GA,Ticketmaster,$19.50 ,0,235557,69,1222,227,57,0.346220671,0.671825,0.548964,16
9503506,2016-05-28T18:30:00-0500,Say Anything,Scoot Inn,96.87,79.99,2,12,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,235557,76,,,,,,,
9506593,2016-05-06T18:00:00-0500,Say Anything,Concord Music Hall,48.52,60.42,8,34,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,235557,54,,,,,,,
9501810,2016-04-20T19:30:00-0500,Say Anything,Gas Monkey Bar N Grill,48.5,73,11,62,Dallas,TX,Ticketfly,$19.00 ,0,235557,38,1222,227,57,0.346220671,0.671825,0.548964,16
9501815,2016-05-03T18:30:00-0600,Say Anything,Summit Music Hall,44.97,68,11,50,Denver,CO,Ticketfly,$18.50 ,0,235557,51,1222,227,57,0.346220671,0.671825,0.548964,16
9501828,2016-05-27T19:00:00-0500,Say Anything,House of Blues Houston,38.01,195,16,99,Houston,TX,Live Nation,NoPriceClass,0,235557,75,,,,,,,
9501812,2016-04-26T20:00:00-0700,Say Anything,Echoplex,57.22,79.99,6,30,Los Angeles,CA,Ticketfly,$21.50 ,0,235557,44,1222,227,57,0.346220671,0.671825,0.548964,16
9501825,2016-05-13T19:00:00-0400,Say Anything,Webster Hall,57.96,57,3,18,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,235557,61,,,,,,,
9501824,2016-05-12T19:30:00-0400,Say Anything,Theatre of Living Arts,35.54,195,16,89,Philadelphia,PA,Live Nation,NoPriceClass,0,235557,60,,,,,,,
9501813,2016-04-29T20:00:00-0700,Say Anything,Wonder Ballroom,43.79,68,10,48,Portland,OR,Ticketfly,$17.50 ,0,235557,47,1222,227,57,0.346220671,0.671825,0.548964,16
9506111,2016-04-30T20:30:00-0700,Say Anything,The Showbox,37.88,68,8,35,Seattle,WA,Songkick Tickets,$26.25 ,0,235557,48,1222,227,57,0.346220671,0.671825,0.548964,16
9534540,2016-05-07T19:00:00-0400,Scorpions,Chastain Park Amphitheatre,93.75,368.42,28,126,Atlanta,GA,Live Nation,NoPriceClass,0,201063,55,,,,,,,
9527798,2016-05-09T19:30:00-0500,Scorpions and Queensryche,Grand Ole Opry House,115.78,740,53,185,Nashville,TN,NoResults,NoResults,NoResults,NoResults,57,,,,,,,
9521382,2016-03-18T19:00:00-0400,Screaming Females,First Unitarian Church of Philadelphia ,60.26,122,2,3,Philadelphia,PA,Brown Paper Tickets,$10.00 ,0,55424,5,1740,280,48,0.406073362,0.555051,0.529248,11
9537738,2016-05-07T20:00:00-0500,Sebastian Bach,Trees,52.04,55,4,24,Dallas,TX,Ticketfly,NoPriceClass,0,2652391,55,,,,,,,
9537736,2016-05-05T20:00:00-0500,Sebastian Bach,Scout Bar Houston,75.64,62,2,12,Houston,TX,Ticketfly,$23.50 ,0,2652391,53,1587,521,18,0.35583182,0.573929,0.47753,33
9537750,2016-05-11T21:00:00-0500,Sebastian Bach,Mercy Lounge ,61.48,50,2,12,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,2652391,59,,,,,,,
9537743,2016-05-18T19:30:00-0400,Sebastian Bach,B.B. King Blues Club & Grill,120.48,100,2,14,New York,NY,Ticketmaster,$35.00 ,0,2652391,66,1587,521,18,0.35583182,0.573929,0.47753,33
9537744,2016-05-19T20:00:00-0400,Sebastian Bach,Theatre of Living Arts,37.89,195,7,33,Philadelphia,PA,Live Nation,NoPriceClass,0,2652391,67,,,,,,,
9490874,2016-03-16T18:30:00-0400,Secrets,Masquerade Atlanta,30.81,77,4,24,Atlanta,GA,Ticketmaster,$13.50 ,0,338659,3,180,24,3,0.450690308,0.520237,0.557526,6
9532118,2016-04-26T19:30:00-0500,Selah and Travis Cottrell,Ryman Auditorium,181.07,149,1,3,Nashville,TN,Ticketmaster,$24.50 ,0,455918,44,274,40,1,0.421544275,0.508295,0.512445,19
9408915,2016-06-09T19:30:00-0400,Selena Gomez,Philips Arena,85.04,1500,106,359,Atlanta,GA,Ticketmaster,$35.00 ,0,1059348,88,9475,2202,7,0.439947613,0.770825,0.862321,8
9408918,2016-06-17T19:30:00-0500,Selena Gomez,Frank Erwin Events Center,92.17,2199,76,294,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,1059348,96,,,,,,,
9408910,2016-05-28T19:30:00-0400,Selena Gomez,TD Garden,61.5,2199,385,1411,Boston,MA,Ticketmaster,$37.00 ,0,1059348,76,9474,2202,7,0.439947613,0.770825,0.862321,8
9408927,2016-06-25T19:30:00-0500,Selena Gomez,United Center,66.4,2199,461,1354,Chicago,IL,Ticketmaster,$40.50 ,0,1059348,104,9474,2202,7,0.439947613,0.770825,0.862321,8
9408920,2016-06-18T19:30:00-0500,Selena Gomez,American Airlines Center,59.14,5588.24,516,1728,Dallas,TX,Ticketmaster,$35.50 ,0,1059348,97,9475,2202,7,0.439947613,0.770825,0.862321,8
9408934,2016-07-02T20:00:00-0600,Selena Gomez,Pepsi Center,59.51,1295,190,797,Denver,CO,NoVendorClass,NoPriceClass,NoSoldOutClass,1059348,111,,,,,,,
9408917,2016-06-15T19:00:00-0500,Selena Gomez,Toyota Center,81.57,2474,170,862,Houston,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,1059348,94,,,,,,,
9408889,2016-07-08T19:30:00-0700,Selena Gomez,STAPLES Center,56.35,3849,513,1834,Los Angeles,CA,AXS,$35.50 ,0,1059348,117,9474,2202,7,0.439947613,0.770825,0.862321,8
9408916,2016-06-11T19:30:00-0400,Selena Gomez,American Airlines Arena,64.13,1255.99,404,1656,Miami,FL,Ticketmaster,$36.50 ,0,1059348,90,9475,2202,7,0.439947613,0.770825,0.862321,8
9408922,2016-06-21T19:30:00-0500,Selena Gomez,Bridgestone Arena,47.47,2199,329,1303,Nashville,TN,Ticketmaster,$36.30 ,0,1059348,100,9476,2202,7,0.439947613,0.770825,0.862321,8
9408883,2016-05-13T19:30:00-0700,Selena Gomez,Key Arena,106.34,2749,114,330,Seattle,WA,Ticketmaster,$33.50 ,0,1059348,61,9474,2202,7,0.439947613,0.770825,0.862321,8
9526769,2016-03-25T21:00:00-0700,Selena Tribute Night,Mighty San Francisco,67.4,55,1,3,San Francisco,CA,NoResults,NoResults,NoResults,NoResults,12,,,,,,,
9530975,2016-03-26T21:00:00-0700,Selena Tribute Night,Mighty San Francisco,67.4,60,2,6,San Francisco,CA,NoResults,NoResults,NoResults,NoResults,13,,,,,,,
9534094,2016-04-01T18:30:00-0700,Set It Off,Roxy Theatre Los Angeles,43.74,35,2,8,Los Angeles,CA,NoVendorClass,NoPriceClass,NoSoldOutClass,162315,19,,,,,,,
9512296,2016-04-29T21:00:00-0400,Sevendust,Center Stage Theatre,51.99,70,8,37,Atlanta,GA,Ticketmaster,$27.00 ,0,280948,47,1425,531,31,0.328539767,0.726058,0.580668,22
9529582,2016-03-19T12:00:00-0400,Sexy By Nature Pool Party with Sunnery James and Ryan Marciano,Shelborne Beach Resort,96.86,145,2,2,Miami Beach,FL,NoResults,NoResults,NoResults,NoResults,6,,,,,,,
9477596,2016-05-20T13:00:00-0400,Shaky Beats Music Festival 3 Day Pass,Centennial Olympic Park,223.53,250,9,31,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,68,,,,,,,
9519098,2016-05-13T11:30:00-0400,Shaky Knees Music Festival - FRIDAY ONLY,Centennial Olympic Park,191.67,162,3,10,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,61,,,,,,,
9519099,2016-05-14T11:30:00-0400,Shaky Knees Music Festival - SATURDAY ONLY,Centennial Olympic Park,196.41,162,1,8,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,62,,,,,,,
9519100,2016-05-15T11:30:00-0400,Shaky Knees Music Festival - SUNDAY ONLY,Centennial Olympic Park,196.41,162,1,8,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,63,,,,,,,
9476785,2016-05-13T11:30:00-0400,Shaky Knees Music Festival 3 Day Pass,Centennial Olympic Park,213.4,850,18,60,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,61,,,,,,,
9507991,2016-03-29T20:00:00-0600,Shannon and the Clams,Bluebird Theater,32,51.3,6,21,Denver,CO,Songkick Tickets,$22.75 ,0,664502,16,679,57,7,0.427638903,0.464327,0.488239,7
9489290,2016-04-15T20:00:00-0700,Sharon Jones & The Dap Kings,Keller Auditorium,115.78,123,10,33,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,272515,33,,,,,,,
9475783,2016-04-14T19:30:00-0700,Sharon Jones & The Dap-Kings,Moore Theatre,152.75,125,1,4,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,272515,32,,,,,,,
9511660,2016-07-17T19:30:00-0400,Shawn Mendes,Fox Theatre Atlanta,101.62,550,212,572,Atlanta,GA,evenue website,NoPriceClass,0,8008073,126,,,,,,,
9511701,2016-08-14T19:30:00-0400,Shawn Mendes,Mann Center for the Performing Arts,29.63,1470,716,2736,Philadelphia,PA,Ticketmaster,$20.00 ,0,8008073,154,474,92,3,0.620285027,0.593259,0.858429,3
9511674,2016-07-26T19:30:00-0700,Shawn Mendes,WaMu Theater,72.12,8398.95,423,1206,Seattle,WA,Ticketmaster,$37.00 ,0,8008073,135,474,92,3,0.620285027,0.593259,0.858429,3
9484907,2016-03-30T19:00:00-0500,Shellac,Bottom Lounge,59.28,999,7,22,Chicago,IL,Ticketweb,NoPriceClass,0,237744,17,,,,,,,
9522150,2019-04-15T17:47:00-0700,SH-Event-09520,SH-Venue-58519,3.51,6,3,3,San Francisco,CA,NoResults,NoResults,NoResults,NoResults,1128,,,,,,,
9516585,2016-04-10T21:00:00-0700,Shook Twins with Mama Doll,Doug Fir Lounge ,95.72,79,1,4,Portland,OR,Ticketfly,$20.00 ,0,630444,28,79,42,1,0.476155267,0.41082,0.504837,12
9490413,2016-03-24T18:00:00-0400,Silverstein,Paradise Rock Club,32,80,13,54,Boston,MA,Ticketmaster,$18.00 ,0,424864,11,346,110,45,0.386273562,0.644113,0.582408,16
9535518,2016-05-01T20:00:00-0500,Silversun Pickups,Stubbs BarBQ,48.51,149,17,82,Austin,TX,NoResults,NoResults,NoResults,NoResults,49,,,,,,,
9539406,2016-05-02T19:00:00-0500,Silversun Pickups,Revention Music Center,95.71,116.33,10,51,Houston,TX,Live Nation,NoPriceClass,0,393244,50,,,,,,,
9538352,2016-05-18T19:30:00-0500,Silversun Pickups,Ryman Auditorium,82.74,1201,23,62,Nashville,TN,Ticketmaster,$35.00 ,0,393244,66,2700,408,121,0.360266816,0.678542,0.578516,14
9530452,2016-04-22T20:00:00-0400,Sister Hazel,Variety Playhouse,80.5,145,8,40,Atlanta,GA,Ticketmaster,$26.00 ,0,7973413,40,0,0,0,0,0.028009,0,
9509126,2016-04-14T20:00:00-0500,Sister Hazel,Granada Theater Dallas,108.68,90,2,14,Dallas,TX,Ticketfly,NoPriceClass,0,486732,32,,,,,,,
9536188,2016-05-17T19:00:00-0500,Sixx A.M.,Concord Music Hall,74.85,61.31,2,14,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,591951,65,,,,,,,
9507125,2016-03-20T15:00:00-0700,Skanking Reggae Festival,Shrine Expo Hall,91,86.05,4,24,Los Angeles,CA,NoRegexp,NoRegexp,NoRegexp,NoRegexp,7,error_5,error_5,error_5,error_5,error_5,error_5,error_5
9534280,2016-03-12T17:00:00-0700,Skate Maloley,Roxy Theatre Los Angeles,55.54,65,3,18,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,-1,,,,,,,
9539236,2016-04-18T21:00:00-0700,Skepta,Roxy Theatre Los Angeles,122.86,102,1,4,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,36,,,,,,,
9531704,2016-03-24T19:00:00-0400,Skinny Lister,Masquerade Atlanta,32,198,8,39,Atlanta,GA,Ticketmaster,$15.00 ,0,904039,11,220,82,3,0.445271475,0.484306,0.522931,7
9441117,2016-03-26T19:00:00-0400,Skizzy Mars,Masquerade Atlanta,29.62,999,16,59,Atlanta,GA,Ticketmaster,$14.00 ,0,4516073,13,353,10,0,0.447225927,0.455172,0.504101,6
9403908,2016-04-06T18:00:00-0400,Skizzy Mars,Paradise Rock Club,40.65,85,10,52,Boston,MA,Ticketmaster,$17.00 ,0,4516073,24,352,10,0,0.447225927,0.455172,0.504101,6
9532407,2016-03-19T21:00:00-0500,Skizzy Mars,Gas Monkey Live,100.44,85,2,14,Dallas,TX,NoResults,NoResults,NoResults,NoResults,6,,,,,,,
9395215,2016-04-07T20:00:00-0400,Skizzy Mars,SOBs,79.2,85,5,28,New York,NY,Ticketweb,NoPriceClass,0,4516073,25,,,,,,,
9403907,2016-04-08T20:00:00-0400,Skizzy Mars,Coda Philadelphia,37.89,85,4,24,Philadelphia,PA,Ticketweb,NoPriceClass,0,4516073,26,,,,,,,
9469543,2016-03-20T19:30:00-0700,Slayer,Roseland Theater,191.3,179,4,4,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,36137,7,,,,,,,
9471303,2016-03-19T18:30:00-0700,Slayer,Paramount Theatre Seattle,82.21,199,15,52,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,36137,6,,,,,,,
9469594,2016-03-22T19:30:00-0700,Slayer,The Warfield,130.29,225,19,53,San Francisco,CA,Songkick Tickets,$61.75 ,0,36137,9,5874,1406,82,0.274779008,0.823262,0.623082,33
9512235,2016-03-23T19:30:00-0700,Slayer,The Warfield,107.51,328.88,14,55,San Francisco,CA,Songkick Tickets,$61.75 ,0,36137,10,5874,1406,82,0.274779008,0.823262,0.623082,33
9531334,2016-08-18T18:30:00-0400,Slightly Stoopid,Blue Hills Bank Pavilion,82.74,556,49,228,Boston,MA,Live Nation,NoPriceClass,0,430868,158,,,,,,,
9531319,2016-07-15T18:30:00-0500,Slightly Stoopid,White Oak Music Hall,75.64,83,5,27,Houston,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,430868,124,,,,,,,
9531336,2016-08-20T18:30:00-0400,Slightly Stoopid,Festival Pier at Penns Landing,40.26,97,39,312,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,160,,,,,,,
9531322,2016-07-21T16:30:00-0400,Slightly Stoopid,Maine State Pier,54.42,140,13,111,Portland,ME,Ticketmaster,$33.00 ,0,430868,130,570,333,12,0.385188382,0.663278,0.601152,21
9534470,2016-06-29T18:30:00-0400,Slipknot and Marilyn Manson,Lakewood Amphitheatre,32.81,525,125,777,Atlanta,GA,Live Nation,NoPriceClass,0,1012485,108,,,,,,,
9532460,2016-06-25T20:00:00-0500,Slipknot and Marilyn Manson,Gexa Energy Pavilion,31.93,995,174,829,Dallas,TX,Live Nation,NoPriceClass,0,1012485,104,,,,,,,
9535022,2016-06-24T18:30:00-0500,Slipknot with Marilyn Manson and Of Mice and Men,Austin360 Amphitheater,40.78,380,169,801,Austin,TX,Ticketmaster,$30.00 ,0,1012485,103,7784,2866,71,0.282707669,0.824148,0.642841,21
9535072,2016-06-28T18:30:00-0500,Slipknot with Marilyn Manson and Of Mice and Men,Bridgestone Arena,61.49,392,130,492,Nashville,TN,Ticketmaster,$26.25 ,0,1012485,107,7785,2866,71,0.282707669,0.824148,0.642841,21
9509348,2016-04-21T21:00:00-0500,Small Black,The High Watt,83.92,69,1,6,Nashville,TN,Songkick Tickets,$15.55 ,0,2589501,39,621,70,38,0.447146198,0.549889,0.578209,7
9528480,2016-04-02T20:00:00-0400,Small Black,Bowery Ballroom,41.44,93,6,24,New York,NY,Ticketmaster,$15.00 ,0,2589501,20,621,70,38,0.447146198,0.549889,0.578209,7
9522898,2016-04-06T20:00:00-0400,Smashing Pumpkins,Beacon Theatre,75.66,700,244,752,New York,NY,Ticketmaster,$55.00 ,0,233074,24,7148,1605,210,0.316458833,0.814701,0.699053,28
9508187,2016-03-25T20:00:00-0500,Snails,Concord Music Hall,37.3,199.99,44,191,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,8287143,12,,,,,,,
9520214,2016-04-09T19:00:00-0700,Snails,Roseland Theater,46.16,120,11,65,Portland,OR,NoResults,NoResults,NoResults,NoResults,27,,,,,,,
9512620,2016-04-21T20:00:00-0700,Snakehips with Wave Racer and Stwo,The Novo by Microsoft,43.8,115.95,27,167,Los Angeles,CA,AXS,$25.00 ,0,126588,39,1060,50,0,0.516077685,0.454858,0.581454,4
9536731,2016-04-30T20:30:00-0400,Snarky Puppy,The Tabernacle Atlanta,118.02,179,11,48,Atlanta,GA,Live Nation,NoPriceClass,0,29793,48,,,,,,,
9503082,2016-05-14T20:00:00-0500,Snarky Puppy,Concord Music Hall,60.71,70.68,6,25,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,29793,62,,,,,,,
9508097,2016-05-24T20:00:00-0600,Snarky Puppy,Ogden Theatre,63.84,78,6,29,Denver,CO,Songkick Tickets,$35.00 ,0,29793,72,399,237,4,0.466816919,0.515392,0.573385,16
9519409,2016-04-15T21:00:00-0700,Sol,The Showbox,83.92,69,1,4,Seattle,WA,Songkick Tickets,$27.74 ,0,6629399,33,406,196,0,0.379836621,0.40174,0.397751,6
